system:index,ar_hl_2,city,cty_stt,globl_d,hlc_grd,holc_id,id,max,mean,state,stdDev,valid,.geo
000000000000000023e2,0.144048522257374,Norfolk,"Norfolk, VA",9196,D,D26,VA_Norfolk_D26_D_9196,0.45669129490852356,0.4147077534972889,VA,0.03515882139880087,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e3,1.521220408319249,Norfolk,"Norfolk, VA",9197,D,D27,VA_Norfolk_D27_D_9197,0.5483095049858093,0.43083936867337924,VA,0.07995790915397986,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e4,0.56574080560168,Norfolk,"Norfolk, VA",9198,D,D28,VA_Norfolk_D28_D_9198,0.5793391466140747,0.49045479553292587,VA,0.042583169166028154,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e5,0.763304193367615,Norfolk,"Norfolk, VA",9199,D,D29,VA_Norfolk_D29_D_9199,0.5762739181518555,0.5275512653166563,VA,0.03971840833186643,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e6,1.256093556096611,Norfolk,"Norfolk, VA",9200,D,D3,VA_Norfolk_D3_D_9200,0.47619566321372986,0.36144738947662547,VA,0.059094931264459444,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e7,0.707159694027126,Norfolk,"Norfolk, VA",9201,D,D30,VA_Norfolk_D30_D_9201,0.5561043620109558,0.43447421836668315,VA,0.07769619571927276,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e8,0.214938061946675,Norfolk,"Norfolk, VA",9202,D,D4,VA_Norfolk_D4_D_9202,0.30571362376213074,0.28217233027497385,VA,0.025535481264813396,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e9,0.842528547435645,Norfolk,"Norfolk, VA",9203,D,D5,VA_Norfolk_D5_D_9203,0.5335434675216675,0.4436500380415782,VA,0.05864004634726961,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023ea,1.090750510213934,Norfolk,"Norfolk, VA",9204,D,D6,VA_Norfolk_D6_D_9204,0.5935869812965393,0.43302339991083766,VA,0.06620961714456178,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023eb,1.469126342434185,Norfolk,"Norfolk, VA",9205,D,D7,VA_Norfolk_D7_D_9205,0.4943782687187195,0.32303517944629057,VA,0.0853369656444761,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023ec,0.82739208889277,Norfolk,"Norfolk, VA",9206,D,D8,VA_Norfolk_D8_D_9206,0.4056304395198822,0.34300044882334246,VA,0.0652466356728694,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023ed,0.547216673819181,Norfolk,"Norfolk, VA",9207,D,D9,VA_Norfolk_D9_D_9207,0.4815869629383087,0.4305060978789451,VA,0.03500569737720372,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023ee,1.105977127309386,Richmond,"Richmond, VA",9208,A,A1,VA_Richmond_A1_A_9208,0.6229956746101379,0.5650128980696902,VA,0.04890541515592354,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023ef,0.330707463467847,Richmond,"Richmond, VA",9209,A,A2,VA_Richmond_A2_A_9209,0.6851608753204346,0.6403322571850104,VA,0.05917019112267296,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f0,1.769095325716645,Richmond,"Richmond, VA",9210,A,A3,VA_Richmond_A3_A_9210,0.7073956727981567,0.6397429064489896,VA,0.06366352739054332,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f1,0.835072157286465,Richmond,"Richmond, VA",9211,A,A4,VA_Richmond_A4_A_9211,0.665739119052887,0.549810602668826,VA,0.05333886527166387,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f2,0.258351528708696,Richmond,"Richmond, VA",9212,A,A4,VA_Richmond_A4_A_9212,0.564786970615387,0.4865683150542978,VA,0.0950070955192039,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f3,2.487653681251977,Richmond,"Richmond, VA",9213,A,A5,VA_Richmond_A5_A_9213,0.7218434810638428,0.6377039558151024,VA,0.09405827330473614,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f4,0.634986218557619,Richmond,"Richmond, VA",9214,A,A6,VA_Richmond_A6_A_9214,0.6816173791885376,0.6247343162014234,VA,0.08969361906864584,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f5,0.299451807450339,Richmond,"Richmond, VA",9215,A,A7,VA_Richmond_A7_A_9215,0.632439136505127,0.5947555183434207,VA,0.021900899891288763,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f6,0.457809877074614,Richmond,"Richmond, VA",9216,B,B1,VA_Richmond_B1_B_9216,0.6862130165100098,0.6515787292923305,VA,0.037847403854063814,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f7,0.749938608870924,Richmond,"Richmond, VA",9217,B,B10,VA_Richmond_B10_B_9217,0.6889391541481018,0.586646343578952,VA,0.054049609252620597,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f8,0.433412413784578,Richmond,"Richmond, VA",9218,B,B11,VA_Richmond_B11_B_9218,0.5488043427467346,0.4624512378218469,VA,0.10142135162607552,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f9,0.879198503953814,Richmond,"Richmond, VA",9219,B,B12,VA_Richmond_B12_B_9219,0.6047304272651672,0.5535398868039169,VA,0.02073473457493624,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023fa,0.773453327743478,Richmond,"Richmond, VA",9220,B,B12.5,VA_Richmond_B12.5_B_9220,0.6425869464874268,0.5837699393421288,VA,0.043876881461936704,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023fb,1.062333923251048,Richmond,"Richmond, VA",9221,B,B13,VA_Richmond_B13_B_9221,0.632439136505127,0.5751194179209987,VA,0.0376737111729231,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023fc,0.744845042292666,Richmond,"Richmond, VA",9222,B,B14,VA_Richmond_B14_B_9222,0.6038608551025391,0.5110595023854023,VA,0.07003332321743261,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023fd,1.096620860030343,Richmond,"Richmond, VA",9223,B,B2,VA_Richmond_B2_B_9223,0.670073926448822,0.5437683897755601,VA,0.06294023117112853,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023fe,0.964160473388866,Richmond,"Richmond, VA",9224,B,B3,VA_Richmond_B3_B_9224,0.6635130643844604,0.5265878388938837,VA,0.0909095837172653,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023ff,1.572677027179249,Richmond,"Richmond, VA",9225,B,B4,VA_Richmond_B4_B_9225,0.6229869723320007,0.4939149778907074,VA,0.136843768046096,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002400,0.064040393336773,Richmond,"Richmond, VA",9226,B,B4,VA_Richmond_B4_B_9226,0.4276043474674225,0.328942935879832,VA,0.07984822214473222,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002401,0.104688431684464,Richmond,"Richmond, VA",9227,B,B4,VA_Richmond_B4_B_9227,0.6057347655296326,0.4944422334764971,VA,0.07305957519815358,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002402,0.045618499813229,Richmond,"Richmond, VA",9228,B,B5,VA_Richmond_B5_B_9228,0.5478478074073792,0.5405481005624189,VA,0.010691714087074597,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002403,0.802735316955969,Richmond,"Richmond, VA",9229,B,B5,VA_Richmond_B5_B_9229,0.4148086905479431,0.353246725082801,VA,0.03583901348505448,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002404,0.134168161720455,Richmond,"Richmond, VA",9230,B,B5,VA_Richmond_B5_B_9230,0.3114260733127594,0.25741241188073644,VA,0.05195097381001154,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002405,0.262602042498179,Richmond,"Richmond, VA",9231,B,B5,VA_Richmond_B5_B_9231,0.5138521790504456,0.41163759566815983,VA,0.05109200585002016,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002406,0.147045550162673,Richmond,"Richmond, VA",9232,B,B6,VA_Richmond_B6_B_9232,0.6389738917350769,0.6163163569869188,VA,0.019059520398346515,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002407,0.153455297272719,Richmond,"Richmond, VA",9233,B,B7,VA_Richmond_B7_B_9233,0.6278391480445862,0.5915101343536859,VA,0.030325316562131003,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002408,1.078341229805037,Richmond,"Richmond, VA",9234,B,B8,VA_Richmond_B8_B_9234,0.6785652041435242,0.606723643793749,VA,0.0550061692458075,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002409,1.086177948762151,Richmond,"Richmond, VA",9235,B,B9,VA_Richmond_B9_B_9235,0.6910173892974854,0.6020136195775233,VA,0.06167329240408818,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000240a,0.870511086901397,Richmond,"Richmond, VA",9236,C,C1,VA_Richmond_C1_C_9236,0.6533608436584473,0.5756745607497912,VA,0.04933422855830261,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000240b,0.984442576090989,Richmond,"Richmond, VA",9237,C,C10,VA_Richmond_C10_C_9237,0.6230130791664124,0.5482545079779276,VA,0.04089815722676712,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000240c,1.805501286548911,Richmond,"Richmond, VA",9238,C,C11,VA_Richmond_C11_C_9238,0.6754478216171265,0.5625839251535089,VA,0.046928035354313474,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000240d,0.940722892510457,Richmond,"Richmond, VA",9239,C,C12,VA_Richmond_C12_C_9239,0.670030415058136,0.5394633285493297,VA,0.09460059131253806,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000240e,0.70013973667784,Richmond,"Richmond, VA",9240,C,C13,VA_Richmond_C13_C_9240,0.6425651907920837,0.5845191365771502,VA,0.03936806116773372,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000240f,0.424928822628871,Richmond,"Richmond, VA",9241,C,C14,VA_Richmond_C14_C_9241,0.6423608660697937,0.5488415137172018,VA,0.06446776182846396,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002410,2.277496216046154,Richmond,"Richmond, VA",9242,C,C2,VA_Richmond_C2_C_9242,0.40692174434661865,0.2589611390748921,VA,0.05040871404392095,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002411,0.932196558787897,Richmond,"Richmond, VA",9243,C,C3,VA_Richmond_C3_C_9243,0.5980391502380371,0.45166763922874575,VA,0.11275725577660495,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002412,0.525716660270838,Richmond,"Richmond, VA",9244,C,C4,VA_Richmond_C4_C_9244,0.5627782344818115,0.4177465906613498,VA,0.12081623618576445,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002413,0.356823978967041,Richmond,"Richmond, VA",9245,C,C5,VA_Richmond_C5_C_9245,0.6380000114440918,0.5574234902761341,VA,0.06935768536519907,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002414,0.760579578214541,Richmond,"Richmond, VA",9246,C,C6,VA_Richmond_C6_C_9246,0.4857478141784668,0.42741805771567193,VA,0.06665267473315137,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002415,1.177558499451682,Richmond,"Richmond, VA",9247,C,C6,VA_Richmond_C6_C_9247,0.6514478325843811,0.5319659294448961,VA,0.06438868354058755,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002416,0.286171333888438,Richmond,"Richmond, VA",9248,C,C7,VA_Richmond_C7_C_9248,0.6062869429588318,0.5361673653855121,VA,0.03939599143861711,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002417,1.102827311613406,Richmond,"Richmond, VA",9249,C,C8,VA_Richmond_C8_C_9249,0.605186939239502,0.5492169389683647,VA,0.020132181118720248,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002418,0.030585573100865,Richmond,"Richmond, VA",9250,C,C9,VA_Richmond_C9_C_9250,0.4681260883808136,0.4397685381499204,VA,0.044840279505141946,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002419,0.556049126238039,Richmond,"Richmond, VA",9251,C,C9,VA_Richmond_C9_C_9251,0.5347608923912048,0.5065548448410013,VA,0.02061131630439586,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000241a,0.513068475770414,Richmond,"Richmond, VA",9252,D,D1,VA_Richmond_D1_D_9252,0.48830434679985046,0.3569645002202103,VA,0.10548675736179457,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000241b,0.367906709210277,Richmond,"Richmond, VA",9253,D,D1,VA_Richmond_D1_D_9253,0.33818694949150085,0.2753631885731126,VA,0.05008077496517204,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000241c,0.105986691809863,Richmond,"Richmond, VA",9254,D,D1,VA_Richmond_D1_D_9254,0.5489391088485718,0.5220803901689862,VA,0.014667901445635404,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000241d,0.069178782830358,Richmond,"Richmond, VA",9255,D,D1,VA_Richmond_D1_D_9255,0.35065650939941406,0.3034440654061608,VA,0.04316064179353941,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000241e,0.978807883095523,Richmond,"Richmond, VA",9256,D,D1,VA_Richmond_D1_D_9256,0.5787652134895325,0.43727997249883144,VA,0.10526397434846983,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000241f,0.43493759871158,Richmond,"Richmond, VA",9257,D,D1,VA_Richmond_D1_D_9257,0.46674782037734985,0.36771281479372525,VA,0.05102906766450919,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002420,0.231485811283952,Richmond,"Richmond, VA",9258,D,D10,VA_Richmond_D10_D_9258,0.539900004863739,0.49350112676620495,VA,0.032061652947975756,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002421,0.096552787994683,Richmond,"Richmond, VA",9259,D,D10,VA_Richmond_D10_D_9259,0.4563869535923004,0.42326342038089226,VA,0.03738430949353334,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002422,0.342316820797235,Richmond,"Richmond, VA",9260,D,D11,VA_Richmond_D11_D_9260,0.3847956657409668,0.3090590104367637,VA,0.03523860587936452,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002423,1.409393320993558,Richmond,"Richmond, VA",9261,D,D11.5,VA_Richmond_D11.5_D_9261,0.5352087020874023,0.4178702566066303,VA,0.08414666863226339,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002424,0.534719215382919,Richmond,"Richmond, VA",9262,D,D2,VA_Richmond_D2_D_9262,0.600600004196167,0.5417046814820861,VA,0.03971809820545405,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002425,0.882299616586983,Richmond,"Richmond, VA",9263,D,D3,VA_Richmond_D3_D_9263,0.6392478346824646,0.5302336307743252,VA,0.07207367301188682,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002426,0.04855378326532,Richmond,"Richmond, VA",9264,D,D4,VA_Richmond_D4_D_9264,0.5330608487129211,0.5215889676695779,VA,0.01162284412829071,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002427,0.228730830522493,Richmond,"Richmond, VA",9265,D,D4,VA_Richmond_D4_D_9265,0.5642695426940918,0.5401991369306214,VA,0.014913893224583554,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002428,3.285543064646406,Richmond,"Richmond, VA",9266,D,D5,VA_Richmond_D5_D_9266,0.644939124584198,0.47576309109350345,VA,0.0658254165586124,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002429,0.077701462667316,Richmond,"Richmond, VA",9267,D,D5,VA_Richmond_D5_D_9267,0.6125130653381348,0.5567299921806874,VA,0.025498653328249615,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242a,0.020103337789953,Richmond,"Richmond, VA",9268,D,D6,VA_Richmond_D6_D_9268,0.3018347918987274,0.2968314113547501,VA,0.005772401509042682,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242b,0.270354464568615,Richmond,"Richmond, VA",9269,D,D6,VA_Richmond_D6_D_9269,0.4026956558227539,0.3555314968722403,VA,0.03215919635295503,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242c,0.169563185751066,Richmond,"Richmond, VA",9270,D,D6,VA_Richmond_D6_D_9270,0.31398260593414307,0.3029401845605483,VA,0.016132016582924458,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242d,1.869550898983479,Richmond,"Richmond, VA",9271,D,D6,VA_Richmond_D6_D_9271,0.6125521659851074,0.4435913868439502,VA,0.09491759579181133,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242e,0.139010774514601,Richmond,"Richmond, VA",9272,D,D7,VA_Richmond_D7_D_9272,0.3872695565223694,0.3515594928037552,VA,0.030351722160509794,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242f,0.805981682477263,Richmond,"Richmond, VA",9273,D,D7,VA_Richmond_D7_D_9273,0.6425651907920837,0.5347370610479356,VA,0.08055016094949301,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002430,0.097896395435661,Richmond,"Richmond, VA",9274,D,D8,VA_Richmond_D8_D_9274,0.446026086807251,0.3365592778383377,VA,0.0956859491904591,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002431,0.044127785529904,Richmond,"Richmond, VA",9275,D,D8,VA_Richmond_D8_D_9275,0.2368173897266388,0.21941792630151505,VA,0.022488716006300886,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002432,1.138593045050822,Richmond,"Richmond, VA",9276,D,D8,VA_Richmond_D8_D_9276,0.5927261114120483,0.40367965760340985,VA,0.10876190988815355,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002433,0.4702454612827,Richmond,"Richmond, VA",9277,D,D9,VA_Richmond_D9_D_9277,0.6371956467628479,0.603291145431886,VA,0.041080528620619804,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002434,0.151736352369407,Roanoke,"Roanoke, VA",9278,A,A1,VA_Roanoke_A1_A_9278,0.6212825775146484,0.5315361768386444,VA,0.06189700823119217,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002435,0.385980449317312,Roanoke,"Roanoke, VA",9279,A,A2,VA_Roanoke_A2_A_9279,0.6655782461166382,0.6430724114104619,VA,0.026032944959360094,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002436,0.154607597872774,Roanoke,"Roanoke, VA",9280,A,A3,VA_Roanoke_A3_A_9280,0.639447808265686,0.6019936354099951,VA,0.02531150711785675,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002437,0.306795345496575,Roanoke,"Roanoke, VA",9281,A,A4,VA_Roanoke_A4_A_9281,0.6728217601776123,0.6281362112580706,VA,0.0350377816666705,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002438,1.07278184925206,Roanoke,"Roanoke, VA",9282,B,B1,VA_Roanoke_B1_B_9282,0.6106826066970825,0.524756234420141,VA,0.09249306591689095,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002439,0.105170608581412,Roanoke,"Roanoke, VA",9283,B,B1-Salem,VA_Roanoke_B1-Salem_B_9283,0.6663087010383606,0.6058002488069056,VA,0.036763315603999536,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243a,0.114809095955024,Roanoke,"Roanoke, VA",9284,B,B1-Salem,VA_Roanoke_B1-Salem_B_9284,0.6362913250923157,0.6014404621806623,VA,0.04364327855784374,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243b,0.994398166567636,Roanoke,"Roanoke, VA",9285,B,"B2
2","VA_Roanoke_B2
2_B_9285",0.5959826111793518,0.5459836947245023,VA,0.024663427089059792,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243c,0.203372183401581,Roanoke,"Roanoke, VA",9286,B,B2-Salem,VA_Roanoke_B2-Salem_B_9286,0.6122347712516785,0.5019411699088063,VA,0.08479668123066468,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243d,0.949450151708837,Roanoke,"Roanoke, VA",9287,B,B3,VA_Roanoke_B3_B_9287,0.6451261043548584,0.5384509042454586,VA,0.06295969020668735,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243e,2.151632850978975,Roanoke,"Roanoke, VA",9288,C,C1,VA_Roanoke_C1_C_9288,0.6457173824310303,0.5675242104144841,VA,0.04145682244861984,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243f,0.197791205763765,Roanoke,"Roanoke, VA",9289,C,C10,VA_Roanoke_C10_C_9289,0.5798434615135193,0.5526866095776154,VA,0.021443028588733214,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002440,1.190172758281301,Roanoke,"Roanoke, VA",9290,C,C11,VA_Roanoke_C11_C_9290,0.6588261127471924,0.5957068917558846,VA,0.03256077369476838,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002441,0.235019258944713,Roanoke,"Roanoke, VA",9291,C,C12,VA_Roanoke_C12_C_9291,0.45009565353393555,0.34854178107170003,VA,0.04896023440125941,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002442,0.941597076251715,Roanoke,"Roanoke, VA",9292,C,C2,VA_Roanoke_C2_C_9292,0.6325217485427856,0.5512683682099151,VA,0.06156660377729739,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002443,0.862010967913449,Roanoke,"Roanoke, VA",9293,C,C3,VA_Roanoke_C3_C_9293,0.5959391593933105,0.5330045053678115,VA,0.040416651841831255,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
